obra_id,url,titulo,autor,soporte,img_url
6ca68108-91b8-46e2-91da-2c7e4c8ed11e,https://www.museodelprado.es/coleccion/obra-de-arte/florero/6ca68108-91b8-46e2-91da-2c7e4c8ed11e,Florero,"Nuzzi, Mario",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/6c/6ca6/6ca68108-91b8-46e2-91da-2c7e4c8ed11e/2ecf1e12-95f0-48d2-b37e-bc83947cf36d_268.jpg
06999ae2-7d12-4883-a091-dd3529e9662d,https://www.museodelprado.es/coleccion/obra-de-arte/florero/06999ae2-7d12-4883-a091-dd3529e9662d,Florero,"Pérez, Bartolomé",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/06/0699/06999ae2-7d12-4883-a091-dd3529e9662d/2dbd2d27-dc96-47ba-bb97-bd2153cbbadd_268.jpg
0e6d6bf4-39eb-4705-bdfe-2ec4bc251051,https://www.museodelprado.es/coleccion/obra-de-arte/florero/0e6d6bf4-39eb-4705-bdfe-2ec4bc251051,Florero,"Corte, Gabriel de la",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/0e/0e6d/0e6d6bf4-39eb-4705-bdfe-2ec4bc251051/3c437be1-3f42-49bb-8319-9e19e5a6dddd_268.jpg
4a6c2688-6b7a-4be7-bdcf-6e9fe30b201b,https://www.museodelprado.es/coleccion/obra-de-arte/san-andres/4a6c2688-6b7a-4be7-bdcf-6e9fe30b201b,San Andrés,"Ribera, José de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4a6c/4a6c2688-6b7a-4be7-bdcf-6e9fe30b201b/4e97fd1f-6ec1-43f1-a31d-d05268bf9248_268.jpg
4c561192-1f12-42e8-b54d-8c577e446b87,https://www.museodelprado.es/coleccion/obra-de-arte/san-judas-tadeo/4c561192-1f12-42e8-b54d-8c577e446b87,San Judas Tadeo,"Ribera, José de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4c/4c56/4c561192-1f12-42e8-b54d-8c577e446b87/6a23f854-122b-41ad-b0e0-4fec7a78541b_268.jpg
d74a83c7-45b3-429c-b7b2-9c3ffcd185df,https://www.museodelprado.es/coleccion/obra-de-arte/san-matias/d74a83c7-45b3-429c-b7b2-9c3ffcd185df,San Matías,"Ribera, José de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/d7/d74a/d74a83c7-45b3-429c-b7b2-9c3ffcd185df/f61cdc94-5780-4184-96f7-ab62c5245fa6_268.jpg
9927d120-dda7-4547-beb4-15714e5073ba,https://www.museodelprado.es/coleccion/obra-de-arte/san-roque/9927d120-dda7-4547-beb4-15714e5073ba,San Roque,"Ribera, José de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/99/9927/9927d120-dda7-4547-beb4-15714e5073ba/0c4c6485-8b6c-4d22-990b-58ecd2db7d9c_268.jpg
3ecff2fd-a5bb-4ed6-af81-3dffcd05bba1,https://www.museodelprado.es/coleccion/obra-de-arte/un-anacoreta/3ecff2fd-a5bb-4ed6-af81-3dffcd05bba1,Un anacoreta,"Ribera, José de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/3e/3ecf/3ecff2fd-a5bb-4ed6-af81-3dffcd05bba1/dc72e88e-53a7-4178-87fa-592e89d6a2d9_268.jpg
c72fea88-49b3-4534-80fa-6a53fb26fa86,https://www.museodelprado.es/coleccion/obra-de-arte/san-francisco-de-asis-recibiendo-los-estigmas/c72fea88-49b3-4534-80fa-6a53fb26fa86,San Francisco de Asís recibiendo los estigmas,Anónimo,Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/c7/c72f/c72fea88-49b3-4534-80fa-6a53fb26fa86/2363c46c-fbe1-4900-a349-cdc041789e2b_268.jpg
8638da9f-b72a-462d-b6c6-885f0c89c09b,https://www.museodelprado.es/coleccion/obra-de-arte/tropas-de-gedeon/8638da9f-b72a-462d-b6c6-885f0c89c09b,Tropas de Gedeón,"Orrente, Pedro de",Óleo sobre lienzo. Siglo XVII,https://content3.cdnprado.net/imagenes/Documentos/imgsem/86/8638/8638da9f-b72a-462d-b6c6-885f0c89c09b/616efd05-53fb-4f17-8f79-c3ab98cf7345_268.jpg
