"exito","area","tam_cat","orientacion","soporte_grp","sop_montaje","tecnica","tipo_autor","serie","fecha_est","fecha_ancho","tema"
"0",1353,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",12973.9,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",1598,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",1739,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1866,0,"proceso_obra"
"0",32742,"grande","vertical","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",5490,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",10146,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",35425,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",12652.5,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",13616,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",6603,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"vida_cotidiana"
"0",43362,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"vida_cotidiana"
"0",59800,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",61400,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",5229,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",1908,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"1",32200,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"historia_alegoria"
"0",14863,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"mitologia"
"0",1131,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1862,0,"vida_cotidiana"
"0",8748,"mediano","vertical","Lienzo","0","oleo","hombre","0",1862,0,"vida_cotidiana"
"0",15194,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",2475,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"0",131807.25,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"historia_alegoria"
"0",5671,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"1",95160,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"1",28676,"grande","vertical","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",16800,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",51987,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",18537,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"vida_cotidiana"
"1",37500,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",6789.15,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",68452,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",6390,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"retrato_corte"
"1",31866,"grande","vertical","Lienzo","0","oleo","hombre","1",1862,0,"otros"
"0",14796,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",31000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"1",31080,"grande","vertical","Lienzo","0","oleo","hombre","1",1862,0,"otros"
"0",936,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1862,0,"otros"
"0",102930,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"1",179850,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"historia_alegoria"
"0",22876,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"retrato_corte"
"0",10317,"mediano","vertical","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"0",28428,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",94004,"grande","vertical","Lienzo","0","oleo","hombre","0",1862,0,"retrato_corte"
"0",8774,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"caza_animales"
"0",22780,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",22225,"grande","vertical","Lienzo","0","oleo","hombre","0",1862,0,"religioso"
"0",5146,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",5146,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",10780,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"paisaje_lugares"
"0",580.5,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1862,0,"otros"
"0",11402.3,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"0",864,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"proceso_obra"
"0",33660,"grande","horizontal","Lienzo","0","oleo","hombre","0",1862,0,"otros"
"0",1710,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",918,"pequeno","vertical","Otros","0","oleo","hombre","0",1867,0,"otros"
"0",14850,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1863,2,"religioso"
"0",5272.75,"mediano","vertical","Lienzo","0","oleo","hombre","1",1867,0,"religioso"
"0",27930,"grande","vertical","Lienzo","0","oleo","hombre","0",1863,0,"proceso_obra"
"0",3564,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1863,0,"otros"
"0",3471,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1863,0,"vida_cotidiana"
"0",1737.97,"pequeno","vertical","Otros","0","oleo","hombre","0",1863,0,"retrato_corte"
"0",2795,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1863,0,"otros"
"0",704,"pequeno","horizontal","Otros","1","oleo","hombre","0",1863,0,"retrato_corte"
"0",10527,"mediano","vertical","Lienzo","0","oleo","hombre","0",1863,0,"caza_animales"
"0",5232.5,"mediano","vertical","Lienzo","0","oleo","hombre","0",1864,1,"proceso_obra"
"0",1615,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1868,0,"otros"
"0",50629,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",6752.5,"mediano","vertical","Lienzo","0","oleo","hombre","0",1865,4,"proceso_obra"
"0",39405,"grande","horizontal","Lienzo","0","oleo","hombre","0",1868,0,"religioso"
"0",8056,"mediano","vertical","Lienzo","0","oleo","hombre","0",1864,0,"proceso_obra"
"0",13000,"mediano","vertical","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",169000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",3519,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1864,0,"proceso_obra"
"0",87122,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"0",114226,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",1162.5,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1864,0,"proceso_obra"
"0",10560,"mediano","vertical","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"1",81000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",22176,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",13500,"mediano","vertical","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",85652,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"0",31248,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"paisaje_lugares"
"0",8030,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",20691,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"0",11400,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",15645,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"historia_alegoria"
"0",42768,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"vida_cotidiana"
"0",42000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"1",64640,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"historia_alegoria"
"0",12920,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",109890,"grande","vertical","Lienzo","0","oleo","hombre","0",1864,0,"religioso"
"0",6716,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",24650,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",31800,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",56400,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",4104,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"paisaje_lugares"
"1",23580,"grande","vertical","Lienzo","0","oleo","hombre","0",1864,0,"vida_cotidiana"
"1",13350,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"paisaje_lugares"
"0",11136,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"paisaje_lugares"
"0",11925,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"1",3666,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"1",31780,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"vida_cotidiana"
"0",3850,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",33462,"grande","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"otros"
"0",550,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1864,0,"otros"
"0",16290,"mediano","vertical","Lienzo","0","oleo","hombre","0",1869,0,"vida_cotidiana"
"0",1748,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1864,0,"retrato_corte"
"0",8715,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1864,0,"paisaje_lugares"
"0",17920,"grande","vertical","Lienzo","0","oleo","hombre","0",1864,1,"vida_cotidiana"
"0",2000,"pequeno","vertical","Lienzo","0","oleo","varios","1",1865,0,"religioso"
"0",2236,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1865,0,"proceso_obra"
"0",1748,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1865,0,"proceso_obra"
"0",23241,"grande","horizontal","Lienzo","0","oleo","hombre","0",1865,0,"vida_cotidiana"
"1",30940,"grande","horizontal","Lienzo","0","oleo","hombre","0",1865,0,"paisaje_lugares"
"0",54918,"grande","horizontal","Lienzo","0","oleo","hombre","0",1865,0,"otros"
"1",29640.8,"grande","vertical","Lienzo","0","oleo","hombre","0",1865,0,"paisaje_lugares"
"0",20880,"grande","vertical","Lienzo","0","oleo","hombre","0",1865,0,"religioso"
"0",2283.75,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1865,0,"religioso"
"0",18537,"grande","vertical","Lienzo","0","oleo","hombre","0",1868,5,"retrato_corte"
"0",6072,"mediano","vertical","Lienzo","0","oleo","hombre","0",1868,5,"otros"
"0",138000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,1,"religioso"
"0",588,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1865,0,"retrato_corte"
"0",5796,"mediano","vertical","Lienzo","0","oleo","hombre","0",1870,0,"retrato_corte"
"0",2052,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","1",1870,0,"paisaje_lugares"
"0",1584,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1870,0,"paisaje_lugares"
"0",3175,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1870,0,"retrato_corte"
"0",2268,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1870,0,"otros"
"0",7176,"mediano","vertical","Lienzo","0","oleo","hombre","0",1870,0,"religioso"
"1",28689,"grande","vertical","Lienzo","0","oleo","hombre","0",1870,0,"religioso"
"0",1840,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1870,0,"retrato_corte"
"0",1160,"pequeno","horizontal","Otros","1","oleo","hombre","0",1870,0,"paisaje_lugares"
"1",273,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1870,0,"vida_cotidiana"
"0",36502.5,"grande","vertical","Lienzo","0","oleo","hombre","0",1870,0,"otros"
"0",5229,"mediano","vertical","Lienzo","0","oleo","hombre","0",1870,0,"retrato_corte"
"0",129948,"grande","horizontal","Lienzo","0","oleo","hombre","0",1870,0,"retrato_corte"
"0",3850,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1870,0,"religioso"
"0",736,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1870,0,"historia_alegoria"
"0",136476,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",14500,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"1",2665,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1866,0,"paisaje_lugares"
"0",2760,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"1",6565,"mediano","horizontal","Lienzo","0","oleo","hombre","1",1866,0,"vida_cotidiana"
"0",1008,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"1",2665,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","1",1866,0,"paisaje_lugares"
"0",60000,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",18870,"grande","vertical","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",74494,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",97792,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",7008,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"proceso_obra"
"0",11293.25,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",85905,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",6790,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",7956,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",12221,"mediano","vertical","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"0",20916,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",78422.5,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",18291,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",4031,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",45355,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"0",25704,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",1344,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",5525,"mediano","vertical","Lienzo","0","oleo","hombre","1",1866,0,"religioso"
"0",63616,"grande","vertical","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",16206,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"historia_alegoria"
"0",42356.97,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"otros"
"0",5460,"mediano","vertical","Lienzo","0","oleo","hombre","1",1866,0,"paisaje_lugares"
"0",103675,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"historia_alegoria"
"0",2860,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"1",2992,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",28512,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",74910,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"retrato_corte"
"1",27040,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"paisaje_lugares"
"0",1505,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1866,0,"proceso_obra"
"0",26989,"grande","horizontal","Lienzo","0","oleo","hombre","0",1866,0,"religioso"
"1",26924,"grande","vertical","Lienzo","0","oleo","hombre","0",1866,0,"proceso_obra"
"0",2247,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1866,1,"proceso_obra"
"0",1950,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1869,6,"paisaje_lugares"
"0",1193.5,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1871,0,"retrato_corte"
"0",12076.5,"mediano","vertical","Lienzo","0","oleo","anonimo","0",1871,0,"otros"
"0",11040,"mediano","vertical","Lienzo","0","oleo","hombre","0",1868,4,"retrato_corte"
"0",1743.75,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1866,1,"mitologia"
"0",4560,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1871,0,"retrato_corte"
"1",5700,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1871,0,"otros"
"0",42245,"grande","horizontal","Lienzo","0","oleo","hombre","0",1871,0,"religioso"
"0",8320,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1871,0,"paisaje_lugares"
"0",2226,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",2034.25,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",2283.75,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"retrato_corte"
"0",1720.5,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"proceso_obra"
"0",800,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",1900,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1867,0,"paisaje_lugares"
"0",4981.5,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"proceso_obra"
"0",9576,"mediano","vertical","Lienzo","0","oleo","hombre","0",1867,0,"retrato_corte"
"0",11970,"mediano","vertical","Lienzo","0","oleo","hombre","0",1867,0,"religioso"
"0",3570,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1867,0,"paisaje_lugares"
"0",3462.94,"pequeno","vertical","Lienzo","0","oleo","hombre","1",1867,0,"paisaje_lugares"
"0",1598,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"proceso_obra"
"0",3900,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",12827,"mediano","vertical","Lienzo","0","oleo","hombre","0",1867,0,"religioso"
"0",20028.75,"grande","vertical","Lienzo","0","oleo","hombre","0",1867,0,"otros"
"0",1327.5,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",2340,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1399.86,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1868,1,"caza_animales"
"1",2391.2,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1872,0,"retrato_corte"
"0",468,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",511.5,"pequeno","horizontal","Lienzo","1","oleo","hombre","1",1872,0,"paisaje_lugares"
"0",880,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",713,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",809.2,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",827.64,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"religioso"
"0",1280,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1291.5,"pequeno","vertical","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1328.4,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",1392,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"religioso"
"0",1419,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"religioso"
"1",2379,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1344,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"religioso"
"0",1312,"pequeno","vertical","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",2379,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1047.25,"pequeno","vertical","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",1105.05,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",994.84,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"religioso"
"0",488.8,"pequeno","vertical","Otros","0","oleo","hombre","0",1872,0,"otros"
"0",1235.25,"pequeno","vertical","Otros","1","oleo","hombre","0",1872,0,"religioso"
"1",1074.2,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"religioso"
"0",1365,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"religioso"
"1",2480,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1200,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1365,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"otros"
"0",1393.2,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"religioso"
"0",1333,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1872,0,"religioso"
"0",875,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",1302,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"0",12035,"mediano","vertical","Lienzo","0","oleo","hombre","0",1494,785,"otros"
"0",1312,"pequeno","horizontal","Otros","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",158,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1868,0,"religioso"
"1",1079,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1872,0,"paisaje_lugares"
"1",164,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1868,0,"retrato_corte"
"1",9375,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1868,0,"historia_alegoria"
"0",63800,"grande","vertical","Lienzo","0","oleo","hombre","0",1868,0,"retrato_corte"
"1",25452,"grande","vertical","Lienzo","0","oleo","hombre","0",1868,0,"retrato_corte"
"1",164,"pequeno","horizontal","Tabla/Panel","0","oleo","hombre","0",1868,0,"paisaje_lugares"
"0",47970,"grande","horizontal","Lienzo","0","oleo","hombre","0",1868,0,"vida_cotidiana"
"0",15996,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1868,0,"otros"
"0",127098,"grande","horizontal","Lienzo","0","oleo","hombre","0",1868,0,"religioso"
"0",1248,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1209,"pequeno","horizontal","Otros","1","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",6789,"mediano","vertical","Lienzo","0","oleo","hombre","0",1868,0,"otros"
"0",1850,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1873,0,"religioso"
"0",1302,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1360,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",37400,"grande","vertical","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1776,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1873,0,"proceso_obra"
"0",1307.25,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1340,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1240,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1200,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"paisaje_lugares"
"0",1230,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1873,0,"proceso_obra"
"0",1748,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"otros"
"0",3920,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1869,0,"retrato_corte"
"0",1312,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1869,0,"otros"
"1",9447.75,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"retrato_corte"
"0",7500,"mediano","vertical","Lienzo","0","oleo","hombre","0",1869,0,"otros"
"0",125137,"grande","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"historia_alegoria"
"1",28080,"grande","vertical","Lienzo","0","oleo","hombre","0",1869,0,"religioso"
"1",11234,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"paisaje_lugares"
"0",2101.4,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1869,0,"otros"
"0",2576,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1869,0,"religioso"
"1",18690,"grande","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"otros"
"0",1353,"pequeno","vertical","Tabla/Panel","0","oleo","hombre","0",1869,0,"historia_alegoria"
"0",2279,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1869,0,"retrato_corte"
"0",1275.75,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1869,0,"otros"
"0",6148,"mediano","horizontal","Lienzo","0","oleo","hombre","0",1869,0,"otros"
"0",1332.5,"pequeno","vertical","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",817,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",693,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",676.5,"pequeno","horizontal","Lienzo","0","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1271,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1260,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"retrato_corte"
"0",1566.3,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1397.5,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1354.64,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1320.2,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"retrato_corte"
"0",1427.6,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1312,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"1",2183,"pequeno","horizontal","Lienzo","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1386,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1431.3,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"retrato_corte"
"0",1353,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1176,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",1365,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
"0",4750,"pequeno","vertical","Lienzo","0","oleo","hombre","0",1935,130,"historia_alegoria"
"0",1365,"pequeno","horizontal","Otros","1","oleo","hombre","0",1874,0,"paisaje_lugares"
